# NAME: MORFEO_t5000.txt
# DATE: 07/05/2025
# VERSION: 1.0
# ORIGIN: MORFEO_transmission.xlsx
#
# Wavelength[um],emissivity
1.737999999999999767e+00,2.3934E-01
1.738999999999999657e+00,2.3931E-01
1.739999999999999769e+00,2.3926E-01
1.740999999999999659e+00,2.3808E-01
1.741999999999999771e+00,2.3689E-01
1.742999999999999661e+00,2.3600E-01
1.743999999999999773e+00,2.3511E-01
1.744999999999999662e+00,2.3502E-01
1.745999999999999774e+00,2.3494E-01
1.746999999999999664e+00,2.3474E-01
1.747999999999999776e+00,2.3456E-01
1.748999999999999666e+00,2.3454E-01
1.749999999999999778e+00,2.3456E-01
1.750999999999999668e+00,2.3383E-01
1.751999999999999780e+00,2.3312E-01
1.752999999999999670e+00,2.3195E-01
1.753999999999999782e+00,2.3130E-01
1.754999999999999671e+00,2.3133E-01
1.755999999999999783e+00,2.3135E-01
1.756999999999999673e+00,2.3161E-01
1.757999999999999785e+00,2.3186E-01
1.758999999999999675e+00,2.3167E-01
1.759999999999999787e+00,2.3147E-01
1.760999999999999677e+00,2.3170E-01
1.761999999999999789e+00,2.3192E-01
1.762999999999999678e+00,2.3212E-01
1.763999999999999790e+00,2.3232E-01
1.764999999999999680e+00,2.3245E-01
1.765999999999999792e+00,2.3258E-01
1.766999999999999682e+00,2.3319E-01
1.767999999999999794e+00,2.3380E-01
1.768999999999999684e+00,2.3358E-01
1.769999999999999796e+00,2.3337E-01
1.770999999999999686e+00,2.3311E-01
1.771999999999999797e+00,2.3286E-01
1.772999999999999687e+00,2.3292E-01
1.773999999999999799e+00,2.3298E-01
1.774999999999999689e+00,2.3400E-01
1.775999999999999801e+00,2.3502E-01
1.776999999999999691e+00,2.3495E-01
1.777999999999999803e+00,2.3489E-01
1.778999999999999693e+00,2.3416E-01
1.779999999999999805e+00,2.3344E-01
1.780999999999999694e+00,2.3439E-01
1.781999999999999806e+00,2.3536E-01
1.782999999999999696e+00,2.3648E-01
1.783999999999999808e+00,2.3761E-01
1.784999999999999698e+00,2.3704E-01
1.785999999999999810e+00,2.3649E-01
1.787000000000000144e+00,2.3596E-01
1.787999999999999812e+00,2.3545E-01
1.789000000000000146e+00,2.3650E-01
1.789999999999999813e+00,2.3758E-01
1.790999999999999703e+00,2.3842E-01
1.791000000000000147e+00,2.3842E-01
1.791999999999999815e+00,2.3929E-01
1.792999999999999705e+00,2.3885E-01
1.793999999999999817e+00,2.3845E-01
1.794999999999999707e+00,2.3898E-01
1.795999999999999819e+00,2.3956E-01
1.796999999999999709e+00,2.4075E-01
1.797999999999999821e+00,2.4199E-01
1.798999999999999710e+00,2.4340E-01
1.799999999999999822e+00,2.4487E-01
1.800999999999999712e+00,2.4511E-01
1.801999999999999824e+00,2.4543E-01
1.802999999999999714e+00,2.4596E-01
1.803999999999999826e+00,2.4657E-01
1.804999999999999716e+00,2.4771E-01
1.805999999999999828e+00,2.4897E-01
1.806999999999999718e+00,2.5042E-01
1.807999999999999829e+00,2.5201E-01
1.808999999999999719e+00,2.5341E-01
1.809999999999999831e+00,2.5494E-01
1.810999999999999721e+00,2.5742E-01
1.811999999999999833e+00,2.6006E-01
1.812999999999999723e+00,2.6223E-01
1.813999999999999613e+00,2.6457E-01
1.814999999999999725e+00,2.6739E-01
1.815999999999999615e+00,2.7062E-01
1.816999999999999726e+00,2.7438E-01
1.817999999999999616e+00,2.7869E-01
1.818999999999999728e+00,2.8166E-01
1.819999999999999618e+00,2.8463E-01
1.820999999999999730e+00,2.8913E-01
1.821999999999999620e+00,2.9394E-01
1.822999999999999732e+00,2.9971E-01
1.823999999999999622e+00,3.0666E-01
1.824999999999999734e+00,3.1349E-01
1.825999999999999623e+00,3.2031E-01
1.826999999999999735e+00,3.2848E-01
1.827999999999999625e+00,3.3714E-01
1.828999999999999737e+00,3.4512E-01
1.829999999999999627e+00,3.5531E-01
1.830999999999999739e+00,3.6687E-01
1.831999999999999629e+00,3.7843E-01
1.832999999999999741e+00,3.9273E-01
1.833999999999999631e+00,4.0794E-01
1.834999999999999742e+00,4.2344E-01
1.835999999999999632e+00,4.4226E-01
1.836999999999999744e+00,4.6190E-01
1.837999999999999634e+00,4.8156E-01
1.838999999999999746e+00,5.0487E-01
1.839999999999999636e+00,5.2967E-01
1.840999999999999748e+00,5.5460E-01
1.841999999999999638e+00,5.8219E-01
1.842999999999999750e+00,6.1138E-01
1.843999999999999639e+00,6.4052E-01
1.844999999999999751e+00,6.7009E-01
1.845999999999999641e+00,7.0016E-01
1.846999999999999753e+00,7.3038E-01
1.847999999999999643e+00,7.5870E-01
1.848999999999999755e+00,7.8514E-01
1.849999999999999645e+00,8.1163E-01
1.850999999999999757e+00,8.3408E-01
1.851999999999999647e+00,8.5223E-01
1.852999999999999758e+00,8.7072E-01
1.853999999999999648e+00,8.8525E-01
1.854999999999999760e+00,8.9351E-01
1.855999999999999650e+00,9.0175E-01
1.856999999999999762e+00,9.0745E-01
1.857999999999999652e+00,9.0703E-01
1.858999999999999764e+00,9.0655E-01
1.859999999999999654e+00,9.0521E-01
1.860999999999999766e+00,9.0012E-01
1.861999999999999655e+00,8.9503E-01
1.862999999999999767e+00,8.8986E-01
1.863999999999999657e+00,8.8401E-01
1.864999999999999769e+00,8.7818E-01
1.865999999999999659e+00,8.7234E-01
1.866999999999999771e+00,8.6819E-01
1.867999999999999661e+00,8.6414E-01
1.868999999999999773e+00,8.6008E-01
1.869999999999999662e+00,8.5793E-01
1.870999999999999774e+00,8.5608E-01
1.871999999999999664e+00,8.5423E-01
1.872999999999999776e+00,8.5314E-01
1.873999999999999666e+00,8.5243E-01
1.874999999999999778e+00,8.5194E-01
1.875999999999999668e+00,8.5053E-01
1.876999999999999780e+00,8.4795E-01
1.877999999999999670e+00,8.4537E-01
1.878999999999999782e+00,8.4085E-01
1.879999999999999671e+00,8.3235E-01
1.880999999999999783e+00,8.2372E-01
1.881999999999999673e+00,8.1352E-01
1.882999999999999785e+00,7.9569E-01
1.883999999999999675e+00,7.7786E-01
1.884999999999999787e+00,7.6273E-01
1.885999999999999677e+00,7.8740E-01
1.886999999999999789e+00,8.1191E-01
1.887999999999999678e+00,8.3644E-01
1.888999999999999790e+00,8.5392E-01
1.889999999999999680e+00,8.6940E-01
1.890999999999999792e+00,8.8495E-01
1.891999999999999682e+00,8.9477E-01
1.892999999999999794e+00,9.0033E-01
1.893999999999999684e+00,9.0588E-01
1.894999999999999796e+00,9.0885E-01
1.895999999999999686e+00,9.0683E-01
1.896999999999999797e+00,9.0467E-01
1.897999999999999687e+00,9.0214E-01
1.898999999999999799e+00,8.9643E-01
1.899999999999999689e+00,8.9070E-01
1.900999999999999801e+00,8.8506E-01
1.901999999999999691e+00,8.7958E-01
1.902999999999999803e+00,8.7441E-01
1.903999999999999693e+00,8.6925E-01
1.904999999999999805e+00,8.6500E-01
1.905999999999999694e+00,8.6155E-01
1.906999999999999806e+00,8.5820E-01
1.907999999999999696e+00,8.5556E-01
1.908999999999999808e+00,8.5446E-01
1.909999999999999698e+00,8.5337E-01
1.910999999999999810e+00,8.5212E-01
1.911999999999999700e+00,8.5100E-01
1.912999999999999812e+00,8.4994E-01
1.913999999999999702e+00,8.4888E-01
1.914999999999999813e+00,8.4479E-01
1.915999999999999703e+00,8.3992E-01
1.916999999999999815e+00,8.3510E-01
1.917999999999999705e+00,8.2655E-01
1.918999999999999817e+00,8.1461E-01
1.919999999999999707e+00,8.0272E-01
1.920999999999999819e+00,7.8884E-01
1.921999999999999709e+00,7.6700E-01
1.922999999999999821e+00,7.4504E-01
1.923999999999999710e+00,7.2306E-01
1.924999999999999822e+00,6.9479E-01
1.925999999999999712e+00,6.6540E-01
1.926999999999999824e+00,6.3591E-01
1.927999999999999714e+00,6.0559E-01
1.928999999999999826e+00,5.7484E-01
1.929999999999999716e+00,5.4408E-01
1.930999999999999828e+00,5.1471E-01
1.931999999999999718e+00,4.8864E-01
1.932999999999999829e+00,4.6108E-01
1.933999999999999719e+00,4.3344E-01
1.934999999999999831e+00,4.1242E-01
1.935999999999999721e+00,3.9262E-01
1.936999999999999833e+00,3.7190E-01
1.937999999999999723e+00,3.5351E-01
1.938999999999999835e+00,3.3818E-01
1.939999999999999725e+00,3.2285E-01
1.940999999999999837e+00,3.1077E-01
1.941999999999999726e+00,3.0006E-01
1.942999999999999838e+00,2.8914E-01
1.943999999999999728e+00,2.7929E-01
1.944999999999999840e+00,2.7151E-01
1.945999999999999730e+00,2.6459E-01
1.946999999999999620e+00,2.5976E-01
1.947999999999999732e+00,2.5567E-01
1.948999999999999622e+00,2.4912E-01
1.949999999999999734e+00,2.4310E-01
1.950999999999999623e+00,2.3779E-01
1.951999999999999735e+00,2.3288E-01
1.952999999999999625e+00,2.3122E-01
1.953999999999999737e+00,2.2990E-01
1.954999999999999627e+00,2.2691E-01
1.955999999999999739e+00,2.2417E-01
1.956999999999999629e+00,2.2178E-01
1.957999999999999741e+00,2.1957E-01
1.958999999999999631e+00,2.1746E-01
1.959999999999999742e+00,2.1546E-01
1.960999999999999632e+00,2.1344E-01
1.961999999999999744e+00,2.1155E-01
1.962999999999999634e+00,2.0984E-01
1.963999999999999746e+00,2.0822E-01
1.964999999999999636e+00,2.0809E-01
1.965999999999999748e+00,2.0805E-01
1.966999999999999638e+00,2.0749E-01
1.967999999999999750e+00,2.0699E-01
1.968999999999999639e+00,2.0644E-01
1.969999999999999751e+00,2.0595E-01
1.970999999999999641e+00,2.0379E-01
1.971999999999999753e+00,2.0168E-01
1.972999999999999643e+00,2.0125E-01
1.973999999999999755e+00,2.0087E-01
1.974999999999999645e+00,2.0284E-01
1.975999999999999757e+00,2.0485E-01
1.976999999999999647e+00,2.0392E-01
1.977999999999999758e+00,2.0302E-01
1.978999999999999648e+00,2.0020E-01
1.979999999999999760e+00,1.9739E-01
1.980999999999999650e+00,1.9823E-01
1.981999999999999762e+00,1.9910E-01
1.982999999999999652e+00,1.9968E-01
1.983999999999999764e+00,2.0028E-01
1.984999999999999654e+00,1.9953E-01
1.985999999999999766e+00,1.9880E-01
1.986999999999999655e+00,1.9912E-01
1.987999999999999767e+00,1.9945E-01
1.988999999999999657e+00,1.9752E-01
1.989999999999999769e+00,1.9559E-01
1.990999999999999659e+00,1.9663E-01
1.991999999999999771e+00,1.9768E-01
1.992999999999999661e+00,1.9770E-01
1.993999999999999773e+00,1.9773E-01
1.994999999999999662e+00,1.9734E-01
1.995999999999999774e+00,1.9696E-01
1.996999999999999664e+00,1.9542E-01
1.997999999999999776e+00,1.9389E-01
1.998999999999999666e+00,1.9577E-01
1.999999999999999778e+00,1.9766E-01
2.000399999999999512e+00,1.9712E-01
2.000799999999999912e+00,1.9687E-01
2.000999999999999890e+00,1.9693E-01
2.001199999999999868e+00,1.9699E-01
2.001599999999999824e+00,1.9710E-01
2.001999999999999780e+00,1.9710E-01
2.002000000000000224e+00,1.9710E-01
2.002399999999999736e+00,1.9722E-01
2.002799999999999692e+00,1.9709E-01
2.002999999999999670e+00,1.9715E-01
2.003199999999999648e+00,1.9721E-01
2.003599999999999604e+00,1.9762E-01
2.003999999999999559e+00,1.9790E-01
2.004399999999999515e+00,1.9803E-01
2.004799999999999915e+00,1.9803E-01
2.004999999999999893e+00,1.9797E-01
2.005199999999999871e+00,1.9791E-01
2.005599999999999827e+00,1.9762E-01
2.005999999999999783e+00,1.9722E-01
2.006000000000000227e+00,1.9722E-01
2.006399999999999739e+00,1.9710E-01
2.006799999999999695e+00,1.9711E-01
2.006999999999999673e+00,1.9711E-01
2.007199999999999651e+00,1.9712E-01
2.007599999999999607e+00,1.9727E-01
2.007999999999999563e+00,1.9758E-01
2.008399999999999519e+00,1.9763E-01
2.008799999999999919e+00,1.9797E-01
2.008999999999999897e+00,1.9812E-01
2.009199999999999875e+00,1.9827E-01
2.009599999999999831e+00,1.9861E-01
2.010000000000000231e+00,1.9867E-01
2.010099999999999554e+00,1.9868E-01
2.010499999999999954e+00,1.9858E-01
2.010899999999999910e+00,1.9839E-01
2.010999999999999677e+00,1.9834E-01
2.011299999999999866e+00,1.9817E-01
2.011699999999999822e+00,1.9823E-01
2.011999999999999567e+00,1.9840E-01
2.012099999999999778e+00,1.9845E-01
2.012499999999999734e+00,1.9851E-01
2.012899999999999689e+00,1.9841E-01
2.012999999999999901e+00,1.9847E-01
2.013299999999999645e+00,1.9864E-01
2.013699999999999601e+00,1.9854E-01
2.014000000000000234e+00,1.9859E-01
2.014099999999999557e+00,1.9860E-01
2.014499999999999513e+00,1.9855E-01
2.014899999999999913e+00,1.9833E-01
2.014999999999999680e+00,1.9829E-01
2.015299999999999869e+00,1.9815E-01
2.015699999999999825e+00,1.9769E-01
2.015999999999999570e+00,1.9753E-01
2.016099999999999781e+00,1.9748E-01
2.016499999999999737e+00,1.9755E-01
2.016899999999999693e+00,1.9815E-01
2.016999999999999904e+00,1.9834E-01
2.017299999999999649e+00,1.9891E-01
2.017799999999999816e+00,1.9953E-01
2.018000000000000238e+00,1.9989E-01
2.018199999999999772e+00,2.0026E-01
2.018599999999999728e+00,2.0049E-01
2.018999999999999684e+00,2.0057E-01
2.019399999999999640e+00,2.0036E-01
2.019799999999999596e+00,2.0032E-01
2.019999999999999574e+00,2.0022E-01
2.020199999999999552e+00,2.0011E-01
2.020599999999999952e+00,1.9978E-01
2.020999999999999908e+00,1.9986E-01
2.021399999999999864e+00,1.9994E-01
2.021799999999999820e+00,2.0019E-01
2.021999999999999797e+00,2.0029E-01
2.022000000000000242e+00,2.0029E-01
2.022199999999999775e+00,2.0039E-01
2.022699999999999942e+00,2.0021E-01
2.022999999999999687e+00,2.0027E-01
2.023099999999999898e+00,2.0029E-01
2.023499999999999854e+00,2.0026E-01
2.023899999999999810e+00,2.0034E-01
2.023999999999999577e+00,2.0043E-01
2.024299999999999766e+00,2.0071E-01
2.024699999999999722e+00,2.0117E-01
2.024999999999999911e+00,2.0123E-01
2.025099999999999678e+00,2.0126E-01
2.025499999999999634e+00,2.0111E-01
2.025899999999999590e+00,2.0051E-01
2.026000000000000245e+00,2.0034E-01
2.026299999999999546e+00,1.9983E-01
2.026799999999999713e+00,1.9926E-01
2.026999999999999691e+00,1.9911E-01
2.027199999999999669e+00,1.9896E-01
2.027599999999999625e+00,1.9881E-01
2.027999999999999581e+00,1.9891E-01
2.028399999999999537e+00,1.9926E-01
2.028799999999999937e+00,1.9965E-01
2.028999999999999915e+00,1.9997E-01
2.029199999999999893e+00,2.0028E-01
2.029599999999999849e+00,2.0080E-01
2.029999999999999805e+00,2.0119E-01
2.030000000000000249e+00,2.0119E-01
2.030499999999999527e+00,2.0158E-01
2.030899999999999928e+00,2.0181E-01
2.030999999999999694e+00,2.0188E-01
2.031299999999999883e+00,2.0209E-01
2.031699999999999839e+00,2.0221E-01
2.031999999999999584e+00,2.0230E-01
2.032099999999999795e+00,2.0233E-01
2.032499999999999751e+00,2.0257E-01
2.032899999999999707e+00,2.0282E-01
2.032999999999999918e+00,2.0289E-01
2.033299999999999663e+00,2.0311E-01
2.033799999999999830e+00,2.0310E-01
2.034000000000000252e+00,2.0317E-01
2.034199999999999786e+00,2.0324E-01
2.034599999999999742e+00,2.0337E-01
2.034999999999999698e+00,2.0350E-01
2.035399999999999654e+00,2.0392E-01
2.035799999999999610e+00,2.0406E-01
2.035999999999999588e+00,2.0399E-01
2.036199999999999566e+00,2.0392E-01
2.036699999999999733e+00,2.0370E-01
2.036999999999999922e+00,2.0353E-01
2.037099999999999689e+00,2.0348E-01
2.037499999999999645e+00,2.0307E-01
2.037899999999999601e+00,2.0310E-01
2.038000000000000256e+00,2.0310E-01
2.038299999999999557e+00,2.0313E-01
2.038699999999999513e+00,2.0341E-01
2.038999999999999702e+00,2.0377E-01
2.039199999999999680e+00,2.0401E-01
2.039599999999999635e+00,2.0482E-01
2.039999999999999591e+00,2.0555E-01
2.040399999999999547e+00,2.0608E-01
2.040799999999999947e+00,2.0641E-01
2.040999999999999925e+00,2.0641E-01
2.041199999999999903e+00,2.0642E-01
2.041599999999999859e+00,2.0635E-01
2.042000000000000259e+00,2.0630E-01
2.042099999999999582e+00,2.0629E-01
2.042499999999999538e+00,2.0623E-01
2.042899999999999938e+00,2.0612E-01
2.042999999999999705e+00,2.0614E-01
2.043299999999999894e+00,2.0619E-01
2.043699999999999850e+00,2.0637E-01
2.043999999999999595e+00,2.0644E-01
2.044199999999999573e+00,2.0649E-01
2.044599999999999529e+00,2.0652E-01
2.044999999999999929e+00,2.0671E-01
2.045399999999999885e+00,2.0667E-01
2.045799999999999841e+00,2.0686E-01
2.046000000000000263e+00,2.0708E-01
2.046199999999999797e+00,2.0730E-01
2.046699999999999520e+00,2.0783E-01
2.046999999999999709e+00,2.0817E-01
2.047099999999999920e+00,2.0828E-01
2.047499999999999876e+00,2.0888E-01
2.047899999999999832e+00,2.0937E-01
2.047999999999999599e+00,2.0945E-01
2.048299999999999788e+00,2.0970E-01
2.048799999999999955e+00,2.0996E-01
2.048999999999999932e+00,2.1012E-01
2.049199999999999466e+00,2.1029E-01
2.049599999999999866e+00,2.1050E-01
2.049999999999999378e+00,2.1059E-01
2.049999999999999822e+00,2.1059E-01
2.050399999999999778e+00,2.1040E-01
2.050899999999999945e+00,2.1026E-01
2.050999999999999712e+00,2.1025E-01
2.051299999999999901e+00,2.1023E-01
2.051699999999999413e+00,2.1044E-01
2.051999999999999602e+00,2.1090E-01
2.052099999999999813e+00,2.1105E-01
2.052499999999999769e+00,2.1138E-01
2.052999999999999936e+00,2.1205E-01
2.053399999999999892e+00,2.1250E-01
2.053799999999999848e+00,2.1298E-01
2.053999999999999382e+00,2.1329E-01
2.054199999999999360e+00,2.1359E-01
2.054699999999999527e+00,2.1424E-01
2.054999999999999716e+00,2.1427E-01
2.055099999999999927e+00,2.1428E-01
2.055499999999999883e+00,2.1436E-01
2.055899999999999839e+00,2.1415E-01
2.055999999999999606e+00,2.1410E-01
2.056299999999999795e+00,2.1395E-01
2.056799999999999518e+00,2.1382E-01
2.056999999999999940e+00,2.1378E-01
2.057199999999999473e+00,2.1373E-01
2.057599999999999874e+00,2.1379E-01
2.057999999999999829e+00,2.1409E-01
2.058499999999999552e+00,2.1442E-01
2.058899999999999952e+00,2.1475E-01
2.058999999999999719e+00,2.1475E-01
2.059299999999999908e+00,2.1474E-01
2.059699999999999420e+00,2.1450E-01
2.059999999999999609e+00,2.1440E-01
2.060199999999999587e+00,2.1433E-01
2.060599999999999543e+00,2.1419E-01
2.060999999999999943e+00,2.1445E-01
2.061399999999999899e+00,2.1497E-01
2.061899999999999622e+00,2.1552E-01
2.061999999999999833e+00,2.1565E-01
2.062299999999999578e+00,2.1603E-01
2.062699999999999534e+00,2.1585E-01
2.062999999999999723e+00,2.1555E-01
2.063099999999999934e+00,2.1544E-01
2.063599999999999657e+00,2.1502E-01
2.063999999999999613e+00,2.1511E-01
2.064399999999999569e+00,2.1518E-01
2.064799999999999525e+00,2.1577E-01
2.064999999999999947e+00,2.1596E-01
2.065299999999999692e+00,2.1624E-01
2.065699999999999203e+00,2.1657E-01
2.065999999999999837e+00,2.1669E-01
2.066099999999999604e+00,2.1673E-01
2.066499999999999559e+00,2.1700E-01
2.066999999999999726e+00,2.1732E-01
2.067399999999999682e+00,2.1773E-01
2.067799999999999638e+00,2.1786E-01
2.067999999999999616e+00,2.1770E-01
2.068299999999999805e+00,2.1746E-01
2.068699999999999317e+00,2.1694E-01
2.068999999999999950e+00,2.1633E-01
2.069099999999999717e+00,2.1613E-01
2.069499999999999673e+00,2.1559E-01
2.069999999999999840e+00,2.1543E-01
2.070399999999999796e+00,2.1527E-01
2.070799999999999752e+00,2.1523E-01
2.070999999999999730e+00,2.1515E-01
2.071299999999999919e+00,2.1501E-01
2.071699999999999431e+00,2.1483E-01
2.071999999999999620e+00,2.1500E-01
2.072099999999999831e+00,2.1505E-01
2.072499999999999787e+00,2.1522E-01
2.072999999999999954e+00,2.1553E-01
2.073399999999999910e+00,2.1585E-01
2.073799999999999866e+00,2.1604E-01
2.073999999999999844e+00,2.1609E-01
2.074299999999999589e+00,2.1617E-01
2.074699999999999545e+00,2.1635E-01
2.074999999999999734e+00,2.1646E-01
2.075099999999999945e+00,2.1650E-01
2.075599999999999667e+00,2.1653E-01
2.075999999999999623e+00,2.1642E-01
2.076399999999999579e+00,2.1603E-01
2.076799999999999535e+00,2.1580E-01
2.076999999999999957e+00,2.1559E-01
2.077299999999999702e+00,2.1526E-01
2.077699999999999214e+00,2.1487E-01
2.077999999999999847e+00,2.1448E-01
2.078099999999999614e+00,2.1435E-01
2.078599999999999781e+00,2.1408E-01
2.078999999999999737e+00,2.1384E-01
2.079399999999999693e+00,2.1395E-01
2.079899999999999860e+00,2.1396E-01
2.079999999999999627e+00,2.1406E-01
2.080299999999999816e+00,2.1435E-01
2.080699999999999328e+00,2.1435E-01
2.080999999999999517e+00,2.1426E-01
2.081199999999999495e+00,2.1420E-01
2.081599999999999895e+00,2.1383E-01
2.081999999999999851e+00,2.1383E-01
2.082499999999999574e+00,2.1356E-01
2.082899999999999530e+00,2.1367E-01
2.082999999999999741e+00,2.1371E-01
2.083299999999999930e+00,2.1383E-01
2.083799999999999653e+00,2.1380E-01
2.083999999999999631e+00,2.1367E-01
2.084199999999999164e+00,2.1355E-01
2.084599999999999564e+00,2.1327E-01
2.084999999999999520e+00,2.1296E-01
2.085099999999999731e+00,2.1289E-01
2.085499999999999687e+00,2.1249E-01
2.085899999999999643e+00,2.1225E-01
2.085999999999999854e+00,2.1225E-01
2.086399999999999810e+00,2.1223E-01
2.086799999999999766e+00,2.1187E-01
2.086999999999999744e+00,2.1168E-01
2.087199999999999278e+00,2.1148E-01
2.087699999999999445e+00,2.1110E-01
2.087999999999999634e+00,2.1102E-01
2.088099999999999845e+00,2.1100E-01
2.088599999999999568e+00,2.1112E-01
2.088999999999999524e+00,2.1114E-01
2.089399999999999924e+00,2.1151E-01
2.089899999999999647e+00,2.1176E-01
2.089999999999999858e+00,2.1181E-01
2.090299999999999603e+00,2.1197E-01
2.090699999999999559e+00,2.1202E-01
2.090999999999999748e+00,2.1217E-01
2.091199999999999282e+00,2.1228E-01
2.091599999999999682e+00,2.1249E-01
2.091999999999999638e+00,2.1282E-01
2.092099999999999849e+00,2.1291E-01
2.092499999999999805e+00,2.1312E-01
2.092899999999999761e+00,2.1357E-01
2.092999999999999527e+00,2.1365E-01
2.093399999999999928e+00,2.1399E-01
2.093799999999999883e+00,2.1431E-01
2.093999999999999861e+00,2.1436E-01
2.094199999999999395e+00,2.1440E-01
2.094699999999999562e+00,2.1478E-01
2.094999999999999751e+00,2.1493E-01
2.095099999999999518e+00,2.1498E-01
2.095599999999999685e+00,2.1524E-01
2.095999999999999641e+00,2.1544E-01
2.096399999999999597e+00,2.1524E-01
2.096899999999999764e+00,2.1521E-01
2.096999999999999531e+00,2.1513E-01
2.097299999999999720e+00,2.1488E-01
2.097799999999999887e+00,2.1488E-01
2.097999999999999865e+00,2.1497E-01
2.098199999999999399e+00,2.1507E-01
2.098599999999999799e+00,2.1525E-01
2.098999999999999755e+00,2.1543E-01
2.099099999999999522e+00,2.1547E-01
2.099499999999999922e+00,2.1576E-01
2.099999999999999645e+00,2.1598E-01
2.100399999999999601e+00,2.1602E-01
2.100799999999999557e+00,2.1602E-01
2.100999999999999535e+00,2.1610E-01
2.101299999999999724e+00,2.1621E-01
2.101699999999999235e+00,2.1663E-01
2.101999999999999869e+00,2.1681E-01
2.102199999999999402e+00,2.1693E-01
2.102599999999999802e+00,2.1746E-01
2.102999999999999758e+00,2.1771E-01
2.103000000000000203e+00,2.1771E-01
2.103499999999999925e+00,2.1801E-01
2.103899999999999881e+00,2.1824E-01
2.103999999999999648e+00,2.1829E-01
2.104399999999999604e+00,2.1849E-01
2.104799999999999560e+00,2.1886E-01
2.104999999999999538e+00,2.1896E-01
2.105299999999999727e+00,2.1909E-01
2.105699999999999239e+00,2.1905E-01
2.105999999999999872e+00,2.1890E-01
2.106099999999999639e+00,2.1885E-01
2.106599999999999806e+00,2.1841E-01
2.106999999999999762e+00,2.1784E-01
2.107000000000000206e+00,2.1784E-01
2.107499999999999929e+00,2.1801E-01
2.107899999999999885e+00,2.1818E-01
2.107999999999999652e+00,2.1824E-01
2.108399999999999608e+00,2.1849E-01
2.108799999999999564e+00,2.1891E-01
2.108999999999999542e+00,2.1897E-01
2.109299999999999731e+00,2.1905E-01
2.109699999999999243e+00,2.1906E-01
2.109999999999999876e+00,2.1885E-01
2.110099999999999643e+00,2.1878E-01
2.110599999999999810e+00,2.1853E-01
2.110999999999999766e+00,2.1840E-01
2.111000000000000210e+00,2.1840E-01
2.111499999999999932e+00,2.1821E-01
2.111899999999999888e+00,2.1834E-01
2.111999999999999655e+00,2.1838E-01
2.112399999999999611e+00,2.1853E-01
2.112799999999999567e+00,2.1861E-01
2.112999999999999545e+00,2.1859E-01
2.113299999999999734e+00,2.1854E-01
2.113699999999999246e+00,2.1849E-01
2.113999999999999879e+00,2.1837E-01
2.114199999999999413e+00,2.1829E-01
2.114599999999999813e+00,2.1798E-01
2.115000000000000213e+00,2.1790E-01
2.115099999999999536e+00,2.1788E-01
2.115499999999999936e+00,2.1804E-01
2.115999999999999659e+00,2.1822E-01
2.116399999999999615e+00,2.1837E-01
2.116899999999999782e+00,2.1825E-01
2.116999999999999549e+00,2.1820E-01
2.117299999999999738e+00,2.1803E-01
2.117699999999999250e+00,2.1754E-01
2.117999999999999883e+00,2.1722E-01
2.118199999999999417e+00,2.1701E-01
2.118599999999999817e+00,2.1666E-01
2.119000000000000217e+00,2.1633E-01
2.119099999999999540e+00,2.1625E-01
2.119499999999999940e+00,2.1654E-01
2.119999999999999662e+00,2.1667E-01
2.120399999999999618e+00,2.1691E-01
2.120899999999999785e+00,2.1717E-01
2.120999999999999552e+00,2.1724E-01
2.121299999999999741e+00,2.1744E-01
2.121799999999999908e+00,2.1769E-01
2.121999999999999886e+00,2.1763E-01
2.122199999999999420e+00,2.1757E-01
2.122699999999999587e+00,2.1730E-01
2.123000000000000220e+00,2.1721E-01
2.123099999999999543e+00,2.1718E-01
2.123599999999999710e+00,2.1687E-01
2.123999999999999666e+00,2.1675E-01
2.124499999999999833e+00,2.1660E-01
2.124899999999999789e+00,2.1624E-01
2.124999999999999556e+00,2.1616E-01
2.125399999999999956e+00,2.1581E-01
2.125899999999999679e+00,2.1543E-01
2.125999999999999890e+00,2.1530E-01
2.126299999999999635e+00,2.1491E-01
2.126799999999999802e+00,2.1465E-01
2.127000000000000224e+00,2.1459E-01
2.127199999999999314e+00,2.1453E-01
2.127699999999999481e+00,2.1451E-01
2.127999999999999670e+00,2.1442E-01
2.128099999999999881e+00,2.1439E-01
2.128599999999999604e+00,2.1437E-01
2.128999999999999559e+00,2.1426E-01
2.129499999999999726e+00,2.1401E-01
2.129899999999999682e+00,2.1402E-01
2.129999999999999893e+00,2.1400E-01
2.130399999999999849e+00,2.1389E-01
2.130799999999999805e+00,2.1379E-01
2.131000000000000227e+00,2.1369E-01
2.131299999999999528e+00,2.1354E-01
2.131699999999999484e+00,2.1344E-01
2.131999999999999673e+00,2.1330E-01
2.132199999999999207e+00,2.1320E-01
2.132699999999999374e+00,2.1292E-01
2.132999999999999563e+00,2.1285E-01
2.133099999999999774e+00,2.1283E-01
2.133599999999999941e+00,2.1272E-01
2.133999999999999897e+00,2.1251E-01
2.134499999999999620e+00,2.1252E-01
2.134899999999999576e+00,2.1272E-01
2.135000000000000231e+00,2.1272E-01
2.135399999999999743e+00,2.1273E-01
2.135799999999999699e+00,2.1277E-01
2.135999999999999677e+00,2.1273E-01
2.136299999999999866e+00,2.1267E-01
2.136799999999999589e+00,2.1258E-01
